gene_id_simplified	V1	V1V2shared	baseMean	log2FoldChange	lfcSE	pvalue	padj	lfc	contrast
ENSG00000114251	yes	yes	4.98658403799612	0.0375206138617023	0.170406640238783	0.734712535572961	0.902676949559248	0.0375206138617023	ControlvsLUAD
ENSG00000114270	yes	yes	15.3435763768923	-0.0995418230998762	0.192231919767636	0.384239299222754	0.692618403183784	-0.0995418230998762	ControlvsLUAD
ENSG00000114349	yes	yes	0.334678203171652	-0.0605991679922253	0.234602350813697	0.573373586745675	NA	-0.0605991679922253	ControlvsLUAD
ENSG00000114547	yes	yes	1.57057266203124	-0.0313691629631453	0.217478575598768	0.771658292212696	0.914715765904708	-0.0313691629631453	ControlvsLUAD
ENSG00000114638	yes	yes	1.67299966256615	-0.410445854748235	0.375495698394983	0.014128219613404	0.106840027865921	-0.410445854748235	ControlvsLUAD
ENSG00000114646	yes	yes	3.91794420668363	0.021907399548422	0.154428555875851	0.840000496238956	0.946333518151326	0.021907399548422	ControlvsLUAD
ENSG00000114757	yes	yes	2.71493722962092	-0.0908829709176797	0.207697056950047	0.423876888576146	0.725486632862524	-0.0908829709176797	ControlvsLUAD
ENSG00000114767	yes	yes	66.8900541117343	0.246529263451366	0.143521756631557	0.023949840881592	0.150920946817662	0.246529263451366	ControlvsLUAD
ENSG00000114771	yes	yes	8.80382019931865	-0.368301643216852	0.256231759995514	0.0123116848452536	0.097046315806534	-0.368301643216852	ControlvsLUAD
ENSG00000115008	yes	yes	5.14078960552128	0.0714017901698375	0.160175607065556	0.517175091227898	0.789557487219485	0.0714017901698375	ControlvsLUAD
ENSG00000115009	yes	yes	5.22127462177986	-0.524501327472851	0.364672280958314	0.00432266845569421	0.0476023268907698	-0.524501327472851	ControlvsLUAD
ENSG00000115041	yes	yes	2.47822983350536	-0.00291491832734711	0.206507541841137	0.978646633598296	0.992564181660755	-0.00291491832734711	ControlvsLUAD
ENSG00000115194	yes	yes	7.84416710876357	-0.0772207813752038	0.160418399442962	0.484334586444315	0.768945334591628	-0.0772207813752038	ControlvsLUAD
ENSG00000115221	yes	yes	4.14150802004986	-2.10452491522485	0.402502335797018	2.38891959057072e-09	3.15688697659831e-07	-2.10452491522485	ControlvsLUAD
ENSG00000115263	yes	yes	0.722396065050272	0.0646861587356234	0.210714719459735	0.56075218196374	0.819634324713984	0.0646861587356234	ControlvsLUAD
ENSG00000115297	yes	yes	2.76841715887549	0.17401813627249	0.200068782521156	0.149211241525291	0.438942275206842	0.17401813627249	ControlvsLUAD
ENSG00000115353	yes	yes	10.4068533130561	0.0805469208013846	0.167652179741571	0.470452095903244	0.758973524916796	0.0805469208013846	ControlvsLUAD
ENSG00000115361	yes	yes	3.50258643376961	-0.103824209952336	0.149675153576186	0.339279667894407	0.658987718427784	-0.103824209952336	ControlvsLUAD
ENSG00000115414	yes	yes	18.3787330947674	-0.465634957934159	0.224175751575935	0.00150590849378022	0.0234119268600503	-0.465634957934159	ControlvsLUAD
ENSG00000115425	yes	yes	118.198664374126	0.0650106022244526	0.119505929940417	0.503673186482327	0.781993278783168	0.0650106022244526	ControlvsLUAD
ENSG00000115474	yes	yes	51.1563906119825	0.0109324501833343	0.182033455507278	0.921327652197881	0.976979427630266	0.0109324501833343	ControlvsLUAD
ENSG00000115488	yes	yes	1.39946951071127	0.134515206672644	0.192803069130026	0.249942673983687	0.577405030973061	0.134515206672644	ControlvsLUAD
ENSG00000115592	yes	yes	1.69147683061278	0.0178977086498347	0.195783331535869	0.870974480011772	0.95772151676874	0.0178977086498347	ControlvsLUAD
ENSG00000115593	yes	yes	1.64177271650257	0.0108466627472722	0.194789446482086	0.921563447799956	0.976979427630266	0.0108466627472722	ControlvsLUAD
ENSG00000115598	yes	yes	2.54824704823917	-0.0786728907936218	0.172486732809243	0.482751469698906	0.768206168868127	-0.0786728907936218	ControlvsLUAD
ENSG00000115616	yes	yes	3.92694971144055	-0.433726480831481	0.219450945712608	0.00242252884382326	0.0322024322346092	-0.433726480831481	ControlvsLUAD
ENSG00000115687	yes	yes	31.2021012281081	0.334515393099097	0.136038127429629	0.00175883908884401	0.0262415941247949	0.334515393099097	ControlvsLUAD
ENSG00000115718	yes	yes	28.8275541171003	-0.0889441874197859	0.14766261969493	0.40952277807536	0.712997752395155	-0.0889441874197859	ControlvsLUAD
ENSG00000115844	yes	yes	3.9255676485373	-0.221618621357281	0.179700845194418	0.0648031941587526	0.275459556627507	-0.221618621357281	ControlvsLUAD
ENSG00000115850	yes	yes	16.8451599854854	-0.0308291841755208	0.121157904985706	0.752882691510172	0.908839853023967	-0.0308291841755208	ControlvsLUAD
ENSG00000115919	yes	yes	236.852352499696	0.433264810591057	0.199712609656522	0.00148785242120765	0.0232924074163275	0.433264810591057	ControlvsLUAD
ENSG00000116035	yes	yes	3.48288631580359	0.0076527971043391	0.164979391034315	0.944495410222268	0.981440224486176	0.0076527971043391	ControlvsLUAD
ENSG00000116039	yes	yes	3.04499945526776	0.00976896214069284	0.179401737243024	0.929672518044638	0.977629787816453	0.00976896214069284	ControlvsLUAD
ENSG00000116044	yes	yes	13101.4473751602	0.247544721094813	0.128986313458483	0.0160433315145202	0.114964415462104	0.247544721094813	ControlvsLUAD
ENSG00000116127	yes	yes	4391.94991771782	0.209082103879202	0.111803089541076	0.0257548928717569	0.15550423687411	0.209082103879202	ControlvsLUAD
ENSG00000116132	yes	yes	11.9140253248681	-0.123367152656837	0.196969666770529	0.289005567059712	0.612790001321041	-0.123367152656837	ControlvsLUAD
ENSG00000116141	yes	yes	26.858624897164	0.0212333299690637	0.165441610991985	0.847013165623484	0.949745483690121	0.0212333299690637	ControlvsLUAD
ENSG00000116147	yes	yes	11.2410933416499	0.76558572141232	0.229736783241338	1.06277717726971e-05	0.00049227400592503	0.76558572141232	ControlvsLUAD
ENSG00000116176	yes	yes	1.21740251251245	0.31268061853144	0.280665782101678	0.0305231796258809	0.174479193459393	0.31268061853144	ControlvsLUAD
ENSG00000116183	yes	yes	14.1102665834652	0.010164552815099	0.139451957752692	0.92276915943753	0.976979427630266	0.010164552815099	ControlvsLUAD
ENSG00000116218	yes	yes	0.83332980791822	0.0199251247365695	0.194800225697995	0.856655352131579	0.952239608393663	0.0199251247365695	ControlvsLUAD
ENSG00000116254	yes	yes	14.3158358549088	0.0158431540510416	0.1704395028916	0.885910166684767	0.963076307504152	0.0158431540510416	ControlvsLUAD
ENSG00000116329	yes	yes	2.91579497706526	0.191615224642216	0.253106597418979	0.127407185966184	0.405124194300115	0.191615224642216	ControlvsLUAD
ENSG00000116703	yes	yes	2.83851986338566	0.0691811609888375	0.227044848075906	0.528458240027582	0.797325598007609	0.0691811609888375	ControlvsLUAD
ENSG00000116721	yes	yes	1.46226977964778	0.142633278362095	0.181084564985216	0.21945816774763	0.539992085262926	0.142633278362095	ControlvsLUAD
ENSG00000116726	yes	yes	1.95198659113983	0.0666231027228045	0.176335487466342	0.551783034356094	0.814441909777244	0.0666231027228045	ControlvsLUAD
ENSG00000116745	yes	yes	0.609418962663342	-0.209189456470043	0.261671959965383	0.103561810445109	NA	-0.209189456470043	ControlvsLUAD
ENSG00000116748	yes	yes	8.8217777895043	-0.0111895699076652	0.169564743679025	0.919215731221507	0.976979427630266	-0.0111895699076652	ControlvsLUAD
ENSG00000116774	yes	yes	12.9524382194337	-0.0116620285677329	0.149795930710082	0.913641548685708	0.974896004669484	-0.0116620285677329	ControlvsLUAD
ENSG00000116783	yes	yes	6.12533861996389	-0.0164267799754674	0.166630228718094	0.881427138831444	0.961153017980977	-0.0164267799754674	ControlvsLUAD
ENSG00000116785	yes	yes	2.68056005225121	-0.217513810091562	0.237874831457733	0.0905982969181611	0.326954335785781	-0.217513810091562	ControlvsLUAD
ENSG00000116824	yes	yes	410.202928017025	-0.271166872521045	0.201127864105155	0.0337505768565319	0.187211533106664	-0.271166872521045	ControlvsLUAD
ENSG00000116882	yes	yes	7.32737451424654	-0.0916399718576254	0.169419441192189	0.414121524965408	0.715633850642146	-0.0916399718576254	ControlvsLUAD
ENSG00000116981	yes	yes	0.814118094335547	0.0992489182828885	0.209783589180056	0.385410476710047	0.692659708743296	0.0992489182828885	ControlvsLUAD
ENSG00000116996	yes	yes	0.73324919769525	0.0981165009396638	0.218505712748806	0.388640479074825	0.695404887488327	0.0981165009396638	ControlvsLUAD
ENSG00000117069	yes	yes	3.48263798600586	-0.0520255404766732	0.186561072870212	0.641319830331427	0.859877647770546	-0.0520255404766732	ControlvsLUAD
ENSG00000117122	yes	yes	5.17823530918909	-0.0637847125374659	0.167436689617438	0.565788718872034	0.820564833116301	-0.0637847125374659	ControlvsLUAD
ENSG00000117148	yes	yes	1.77174363949318	0.221730662495804	0.220950175497611	0.0815763471613904	0.30839312320124	0.221730662495804	ControlvsLUAD
ENSG00000117152	yes	yes	6.05508688019547	-0.441058506108439	0.314875185609912	0.007699620757435	0.0697467662563618	-0.441058506108439	ControlvsLUAD
ENSG00000117215	yes	yes	5.56313471096425	-0.0368291268173505	0.158637828802825	0.736298347275579	0.903876632324912	-0.0368291268173505	ControlvsLUAD
